Benchmark,"Benchmark Version","Hardware Vendor	",System,"Nodes	","Form Factor	","Test Method	",Result,"ssj_ops @ 100% of target load	","ssj_ops @ 90% of target load	","ssj_ops @ 80% of target load	","ssj_ops @ 70% of target load	","ssj_ops @ 60% of target load	","ssj_ops @ 50% of target load	","ssj_ops @ 40% of target load	","ssj_ops @ 30% of target load	","ssj_ops @ 20% of target load	","ssj_ops @ 10% of target load	","Average watts @ 100% of target load	","Average watts @ 90% of target load	","Average watts @ 80% of target load	","Average watts @ 70% of target load	","Average watts @ 60% of target load	","Average watts @ 50% of target load	","Average watts @ 40% of target load	","Average watts @ 30% of target load	","Average watts @ 20% of target load	","Average watts@10% of target load	","Average watts @ active idle	","Performance/power @ 100% of target load	","Performance/power @ 90% of target load	","Performance/power @ 80% of target load	","Performance/power @ 70% of target load	","Performance/power @ 60% of target load	","Performance/power @ 50% of target load	","Performance/power @ 40% of target load	","Performance/power @ 30% of target load	","Performance/power @ 20% of target load	","Performance/power @ 10% of target load	","# Cores","# Chips ","# Cores Per Chip ","# Threads Per Core","Processor ","Processor MHz","Processor Characteristics","CPU(s) Orderable","1st Level Cache","2nd Level Cache","3rd Level Cache","Other Cache","Memory (GB)","Operating System","Operating System Version","File System",DIMMS,"Memory Description	","Network Controller	","NICs Connected	","NICs enabled (firmware)	","NICs enabled (OS)	","Network speed","JVM Vendor ","JVM Version ","JVM Instances ","JVM Affinity ","JVM Bitness ","JVM Options","Initial Heap ","Max Heap ","System Source ","System Designation ","Power Provisioning ","Disk Drive ","Disk Controller ","Power Management ","Power Supply Details ","Power Supplies Installed ","Power Supply Rating (watts)","HW Avail","SW Avail",License,"Tested By","Test Sponsor","Test Date",Published,"Updated ",Disclosure,"Disclosure URL",Disclosures
power_ssj2008,1.2,"Hewlett-Packard Company","ProLiant DL360 G4p (Historical)",1,1U,"Single Node",95.9,52239,47707,42798,36670,31885,26370,20907,16012,10489,5357,352,337,318,298,282,266,254,244,234,226,216,148,142,134,123,113,99,82.4,65.7,44.8,23.7,2,2,1,1,"Intel Xeon Processor 3.4 GHz",3400,"Single-Core, 3.4 GHz, 2 MB L2 Cache, 800 MHz system bus","2 chips","12 K micro-ops I + 16 KB D on chip per chip","2 MB I+D on chip per chip",None,None,6.00,"Microsoft Windows Server 2003, Enterprise x64 Edition","SP2, Build 3790",NTFS,"6 x 1024 MB","1GB 1Rx4 PC2-3200; all slots populated",2,1,2,1,1000,"Oracle Corporation","Oracle JRockit(R) (build P28.0.0-29-114096-1.6.0_11-20090427-1759-windows-x86_64, compiled mode)",1,None,64,"-Xms3000m -Xmx3000m -Xns2400m -XXaggressive -XXlargePages -XXthroughputCompaction -XXcallprofiling -XXlazyUnlocking -Xgc:genpar -XXgcthreads:2 -XXtlasize:min=12k,preferred=1024k",3000,3000,"Single Supplier",Server,Line-powered,"2 x 160GB 7.2K RPM SATA","Intel 6300ESB (ICH-S)","Enabled (see SUT Notes)","HP part #325718-001",2,460,Aug-2006,May-2009,3184,"Principled Technologies, Inc.","Intel Corp.",Jan-2011,Feb-2011,Feb-2011,http://www.spec.org/power_ssj2008/results/res2011q1/power_ssj2008-20110127-00341.html"<A HREF=""/power_ssj2008/results/res2011q1/power_ssj2008-20110127-00341.html"">HTML</A> <A HREF=""/power_ssj2008/results/res2011q1/power_ssj2008-20110127-00341.txt"">Text</A>"
power_ssj2008,1.1,"Hewlett-Packard Company","ProLiant DL360 G5 (3.00 GHz, Intel Xeon processor E5450)",1,--,"Single Node",0,318769,290563,255055,224998,192713,161451,127868,95334,64714,31730,282,272,258,245,231,218,205,195,187,179,170,1129,1068,989,918,834,741,623,489,346,178,8,2,4,1,"Intel Xeon E5450",3000,"3.00 GHz, 2x6 MB L2 shared, 1333 MHz system bus","1,2 chips","32 KB I + 32 KB D on chip per core","12 MB I+D on chip per chip, 6 MB shared / 2 cores",None,None,16.0,"Microsoft Windows Server 2003 x64 Enterprise Edition",R2,NTFS,"4 x 4096 MB","PC2-5300F CL5 LP; slots 1A,3A,5B,7B populated",2,1,2,2,1000,"BEA Systems, Inc.","BEA JRockit(R) (build P27.5.0-5-97156-1.6.0_03-20080403-1524-windows-x86_64, compiled mode)",4,"Used ""start /affinity"" with ""0x3"",""0xc"",""0x30"" and ""0xc0"" CPU masks.",64,"-Xms3625m -Xmx3625m -Xns3100m -XXaggressive -XlargePages -XXthroughputCompaction -XXcallprofiling -XXlazyUnlocking -Xgc:genpar -XXgcthreads:2 -XXtlasize:min=4k,preferred=512k",3625,3625,"Single Supplier",Server,Line-powered,"1 x 120GB HP, 1.5G, 5.4K, 2.5"" SFF SATA HDD","1 x Smart Array E200i","Always On","HP part # 399542-B21",1,700,Jun-2008,Apr-2008,3,"Hewlett-Packard Company","Hewlett-Packard Company",May-2008,Jun-2008,Apr-2009,http://www.spec.org/power_ssj2008/results/res2008q2/power_ssj2008-20080520-00059.html"<A HREF=""/power_ssj2008/results/res2008q2/power_ssj2008-20080520-00059.html"">HTML</A> <A HREF=""/power_ssj2008/results/res2008q2/power_ssj2008-20080520-00059.txt"">Text</A>"
power_ssj2008,1.2,"Hewlett-Packard Company","ProLiant DL360 G6",1,1U,"Single Node",2013,531629,488851,425867,374718,321102,265902,212062,160217,107292,52385,186,177,163,153,142,133,125,117,109,94.6,62,2865,2769,2620,2452,2266,1995,1691,1364,985,554,8,2,4,2,"Intel Xeon L5530",2400,"Quad-Core, 2.40GHz, 8 MB L3 cache","1,2 chips","32 KB I + 32 KB D on chip per core","256 KB I+D on chip per core","8 MB I+D on chip per chip",None,8.00,"Microsoft Windows Server 2008 x64, Enterprise Edition",SP2,NTFS,"4 x 2048 MB","2GB 2Rx4 PC3-10600E; slots 3 and 6 are populated on each processor",2,1,2,2,1000,"IBM Corporation","IBM J9 VM (build 2.4, J2RE 1.6.0 IBM J9 2.4 Windows Server 2008 amd64-64 jvmwa6460sr5-20090519_35743 (JIT enabled, AOT enabled)",4,"start /AFFINITY [0xF, 0xF0, 0xF00, 0xF000]",64,"-Xmn1100m -Xms1500m -Xmx1500m -Xaggressive -Xcompressedrefs -Xgcpolicy:gencon -XlockReservation -Xnoloa -XtlhPrefetch -Xlp",1500,1500,"Single Supplier",Server,Line-powered,"1 x 60GB SSD 2.5"" SATA; HP part #572071-B21","HP Smart Array P410i","Balanced power enabled in OS","HP part #503296-B21",1,460,Sep-2009,Jul-2009,3,"Hewlett-Packard Company","Hewlett-Packard Company",Aug-2009,Nov-2009,Jul-2010,http://www.spec.org/power_ssj2008/results/res2009q4/power_ssj2008-20090908-00196.html"<A HREF=""/power_ssj2008/results/res2009q4/power_ssj2008-20090908-00196.html"">HTML</A> <A HREF=""/power_ssj2008/results/res2009q4/power_ssj2008-20090908-00196.txt"">Text</A>"
power_ssj2008,1.2,"Hewlett-Packard Company","ProLiant DL360 G6",1,1U,"Single Node",0,444565,399897,355655,312452,267232,222185,177375,134277,90462,44775,175,163,152,140,132,124,117,110,103,92.4,70.8,2541,2461,2343,2239,2029,1785,1510,1218,882,484,8,2,4,2,"Intel Xeon L5520",2267,"Quad-Core, 2.27 GHz, 8 MB L3 cache","1,2 chips","32 KB I + 32 KB D on chip per core","256 KB I+D on chip per core","8 MB I+D on chip per chip",None,8.00,"Microsoft Windows Server 2008 x64 Enterprise Edition Service Pack 2","Service Pack 2",NTFS,"4 x 2048 MB","2GB 2Rx4 PC3-10600E; slots 1 and 4 are populated on each processor",2,1,4,4,1000,"Oracle Corporation","Oracle JRockit(R) 6 P28.0.0 (build P28.0.0-29-114096-1.6.0_11-20090427-1759-windows-x86_64, compiled mode)",2,"start /AFFINITY [0xff, 0xff00]",64,"-Xms3350m -Xmx3350m -Xns2900m -XXaggressive -Xlargepages -Xgc:genpar -XXcallprofiling -XXgcthreads=8 -XXtlasize:min=4k,preferred=1024k",3350,3350,"Single Supplier",Server,Line-powered,"1 x 64 GB SSD SATA; HP part #575489-B21","Integrated SATA Controller","Balanced power enabled in OS",499250-101,1,460,Jul-2009,May-2009,3,"Hewlett-Packard Company","Hewlett-Packard Company",Jun-2009,Aug-2009,Sep-2009,http://www.spec.org/power_ssj2008/results/res2009q3/power_ssj2008-20090616-00171.html"<A HREF=""/power_ssj2008/results/res2009q3/power_ssj2008-20090616-00171.html"">HTML</A> <A HREF=""/power_ssj2008/results/res2009q3/power_ssj2008-20090616-00171.txt"">Text</A>"
power_ssj2008,1.2,"Hewlett-Packard Company","ProLiant DL360 G6 (2.93 GHz, Intel Xeon X5670 processor)",1,1U,"Single Node",2692,872258,797730,699532,616297,525729,441105,349832,262022,175071,88327,250,229,206,188,170,158,147,136,127,113,68.9,3493,3488,3402,3284,3084,2785,2380,1927,1373,778,12,2,6,2,"Intel Xeon X5670",2933,"Six-Core, 2.93 GHz, 12 MB L3 cache","1,2 chips","32 KB I + 32 KB D on chip per core","256 KB I+D on chip per core","12 MB I+D on chip per chip",None,16.0,"Windows Server 2008, Enterprise Edition",R2,NTFS,"4 x 4096 MB","4GB 2Rx8 PC3-10600E; slots 3 and 6 populated on each processor",2,1,2,1,1000,"IBM Corporation","IBM J9 VM (build 2.4, J2RE 1.6.0 IBM J9 2.4 Windows Server 2008 amd64-64 jvmwa660sr5-20090519_35743 (JIT enabled, AOT enabled)",6,"Used ""start /AFFINITY [0xF, 0xF0, 0xF00, 0xF000, 0xF0000, 0xF00000]",64,"-Xaggressive -Xcompressedrefs -Xgcpolicy:gencon -Xmn1500m -Xms1875m -Xmx1875m -XlockReservation -Xnoloa -XtlhPrefetch -Xlp",1875,1875,"Single Supplier",Server,Line-powered,"1 x 60GB SSD 2.5"" SATA, HP part #:572071-B21","HP Smart Array P410i","Power saver enabled in OS","HP part #: 503296-B21",1,460,Jun-2010,Sep-2009,3,"Hewlett-Packard Company","Hewlett-Packard Company",Apr-2010,Apr-2010,Apr-2010,http://www.spec.org/power_ssj2008/results/res2010q2/power_ssj2008-20100406-00248.html"<A HREF=""/power_ssj2008/results/res2010q2/power_ssj2008-20100406-00248.html"">HTML</A> <A HREF=""/power_ssj2008/results/res2010q2/power_ssj2008-20100406-00248.txt"">Text</A>"
power_ssj2008,1.1,"Hewlett-Packard Company","ProLiant DL360 G6 (2.93GHz, Intel Xeon processor X5570)",1,--,"Single Node",1586,533105,491034,431992,377295,325509,269398,214521,161073,106890,53694,245,230,212,197,183,167,155,144,131,117,88.4,2172,2139,2042,1919,1782,1608,1382,1122,813,458,8,2,4,2,"Intel Xeon X5570",2933,"Quad-Core, 2.93GHz, 8MB L3 Cache","1,2 chips","32 KB I + 32 KB D on chip per core","256 KB I+D on chip per core","8 MB I+D on chip per chip",None,8.00,"Microsoft Windows Server 2008 x64 Enterprise Edition","SP 1",NTFS,"4 x 2048 GB","PC3-10600E; 4 slots populated",2,1,2,2,1000,"Oracle Corporation","Oracle JRockit(R) 6 P28.0.0 (build P28.0.0-14-111048-1.6.0_05-20090303-1104-windows-x86_64, compiled mode)",2,"Used ""start /AFFINITY"" ""0xFF"", ""0xFF00"" CPU masks.",64,"-Xms3350m -Xmx3350m -Xns2900m -XXaggressive -Xlargepages -Xgc:genpar -XXcallprofiling -XXgcthreads=8 -XXtlasize:min=4k,preferred=1024k",3350,3350,"Single Supplier",Server,Line-powered,"1 x 120GB HP, 1.5G, 5.4 K RPM 2.5"" SATA","HP Smart Array P410i","Power Saver mode","HP part # 503296-B21",1,460,Apr-2009,May-2009,3,"Hewlett-Packard Company","Hewlett-Packard Company",Mar-2009,Apr-2009,Apr-2009,http://www.spec.org/power_ssj2008/results/res2009q2/power_ssj2008-20090407-00143.html"<A HREF=""/power_ssj2008/results/res2009q2/power_ssj2008-20090407-00143.html"">HTML</A> <A HREF=""/power_ssj2008/results/res2009q2/power_ssj2008-20090407-00143.txt"">Text</A>"
power_ssj2008,1.2,"Hewlett-Packard Company","ProLiant DL360 G7 (2.26 GHz, Intel Xeon L5640 processor)",1,1U,"Single Node",2979,732062,661981,587177,509319,439521,363691,295326,221071,146353,73487,178,165,153,140,131,123,115,107,98.5,87.8,54.6,4105,4020,3844,3640,3347,2959,2564,2068,1485,837,12,2,6,2,"Intel Xeon L5640",2266,"6 Core, 2.26 GHz, 12 MB L3 Cache","1,2 chips","32 KB I + 32 KB D on chip per core","256 KB I+D on chip per core","12 MB I+D on chip per chip",None,16.0,"Windows Server 2008, Enterprise Edition",R2,NTFS,"4 x 4096 MB","4GB 2Rx8 PC3L-10600E; slots 3 and 6 populated on each processor",2,1,2,2,1000,"IBM Corporation","IBM J9 VM (build 2.4, J2RE 1.6.0 IBM J9 2.4 Windows Server 2008 amd64-64 jvmwa6460sr5-20090519_35743 (JIT enabled, AOT enabled))",6,"start /affinity [0F,F0,F00,F000,F0000,F00000]",64,"java -Xaggressive -Xcompressedrefs -Xgcpolicy:gencon -Xmn1500m -Xms1875m -Xmx1875m -XlockReservation -Xnoloa -XtlhPrefetch -Xlp",1875,1875,"Single Supplier",Server,Line-powered,"1 x 120 GB SFF SSD SATA","Integrated SATA controller","Power saver enabled in OS","HP part # 503296-B21",1,460,Sep-2010,Sep-2009,3,"Hewlett-Packard Company","Hewlett-Packard Company",Jul-2010,Jul-2010,Jul-2010,http://www.spec.org/power_ssj2008/results/res2010q3/power_ssj2008-20100714-00275.html"<A HREF=""/power_ssj2008/results/res2010q3/power_ssj2008-20100714-00275.html"">HTML</A> <A HREF=""/power_ssj2008/results/res2010q3/power_ssj2008-20100714-00275.txt"">Text</A>"
power_ssj2008,1.2,"Hewlett-Packard Company","ProLiant DL360 G7 (3.07 GHz, Intel Xeon X5675 processor)",1,1U,"Single Node",3329,911658,826022,728004,634920,547755,456679,365433,273162,182621,91114,216,192,173,155,142,133,124,115,107,95.4,55.6,4224,4303,4220,4085,3857,3435,2949,2371,1714,955,12,2,6,2,"Intel Xeon X5675",3067,"6 Core, 3.07 Ghz, 12 MB L3 Cache","1,2 chips","32 KB I + 32 KB D on chip per core","256 KB I+D on chip per chip","12 MB I+D on chip per chip",None,16.0,"Windows 2008 X64 Enterprise Edition",R2,NTFS,"4 x 4096 MB","4GB 2Rx8 PC3L-10600E-9 ECC, slots 3 and 6 populated on each processor",2,1,1,1,1000,"Oracle Corporation","Java(TM) SE Runtime Environment (build 1.6.0_25-b06) Java HotSpot(TM) 64-Bit Server VM (build 20.0-b11, mixed mode)",6,"start /affinity [f,f0,f00,f000,f0000,f00000]",64,"-server -Xmx1875m -Xms1875m -Xmn1500m -XX:SurvivorRatio=65 -XX:TargetSurvivorRatio=90 -XX:ParallelGCThreads=8 -XX:AllocatePrefetchDistance=192 -XX:AllocatePrefetchLines=4 -XX:LoopUnrollLimit=45 -XX:InitialTenuringThreshold=12 -XX:MaxTenuringThreshold=15 -XX:InlineSmallCode=5500 -XX:MaxInlineSize=220 -XX:FreqInlineSize=2500 -XX:+UseLargePages -XX:+UseParallelOldGC -XX:+UseCompressedStrings -XX:+AggressiveOpts",1875,1875,"Single Supplier",Server,Line-powered,"1 x 120 GB SFF SSD SATA, HP Part#:572073-B21","Integrated SATA","Power Saver Profile in OS","HP part# 593188-B21",1,460,May-2011,May-2011,3,"Hewlett-Packard Company","Hewlett-Packard Company",Jul-2011,Oct-2011,Oct-2011,http://www.spec.org/power_ssj2008/results/res2011q4/power_ssj2008-20110713-00386.html"<A HREF=""/power_ssj2008/results/res2011q4/power_ssj2008-20110713-00386.html"">HTML</A> <A HREF=""/power_ssj2008/results/res2011q4/power_ssj2008-20110713-00386.txt"">Text</A>"
power_ssj2008,1.1,"Hewlett-Packard Company","ProLiant DL365 G5 (2.70GHz, AMD Opteron processor 2384)",1,--,"Single Node",817,337543,306117,273775,240228,205384,170423,136135,102171,68940,34686,268,256,245,233,222,211,200,190,173,152,144,1258,1194,1119,1029,925,809,679,538,398,229,8,2,4,1,"AMD Opteron 2384",2700,"2.7GHz, 6 MB L3 shared","1,2 chips","64 KB I + 64 KB D on chip per core","512 KB I+D on chip per core","6 MB I+D on chip per chip",None,8.00,"Microsoft Windows Server 2003 x64 Enterprise Edition",R2,NTFS,"4 x 2048 MB","PC2-6400P CL5 LP; slots 1,2,5,6 populated",2,1,2,2,1000,"BEA Systems,Inc.","BEA JRockit(R) (build P27.5.0-5-97156-1.6.0_03-20080403-1524-windows-x86_64, compiled mode)",2,"Used ""start /affinity"" with ""0xf"" and ""0xf0"" CPU masks.",64,"-Xms3500m -Xmx3500m -Xns3100m -XXaggressive -XlargePages -XXthroughputCompaction -XXcallprofiling -XXlazyUnlocking -Xgc:genpar -XXgcthreads:4 -XXtlasize:min=12k,preferred=1024k",3500,3500,"Single Supplier",Server,Line-powered,"1 x 120GB HP, 1.5G, 5.4 K RPM 2.5"" SATA","1 x HP Smart Array P400i","HP Dynamic Power Regulator enabled","HP Part# 393527-001",1,700,Nov-2008,Apr-2008,3,"Hewlett-Packard Company","Hewlett-Packard Company",Dec-2008,Jan-2009,Dec-2010,http://www.spec.org/power_ssj2008/results/res2009q1/power_ssj2008-20081224-00107.html"<A HREF=""/power_ssj2008/results/res2009q1/power_ssj2008-20081224-00107.html"">HTML</A> <A HREF=""/power_ssj2008/results/res2009q1/power_ssj2008-20081224-00107.txt"">Text</A>"
power_ssj2008,1.1,"Hewlett-Packard Company","ProLiant DL380 G4 (3.8GHz, Intel Xeon processor)",1,--,"Single Node",45.2,26880,24551,21613,18701,16470,13635,10947,7783,5514,2750,394,381,355,330,312,289,271,255,245,236,226,68.1,64.5,60.9,56.6,52.9,47.2,40.4,30.5,22.5,11.7,2,2,1,2,"Intel Xeon 3.8GHz",3800,"3.8GHz, 2MB L2, 800MHz system bus","1,2 chips","12 K micro-ops I + 16 KB D on chip per chip","2 MB I+D on chip per chip",None,None,8.00,"Microsoft Windows Server 2003 x64 Enterprise Edition",SP1,NTFS,"4 x 2048 MB","PC-3200R CL3; slots 1,2,3,4 populated",2,1,2,2,1000,"Sun Microsystems, Inc.","Java HotSpot(TM) 64-Bit Server VM (build 1.5.0_05-b05, mixed mode)",1,None,64,"-server -XX:+AggressiveHeap -Xmn750m -Xms1500m -Xmx1500m -XX:+UseLargePages -XX:+UseParallelGC -Xss64k",1500,1500,"Single Supplier",Server,Line-powered,"1 x 36 GB 15K RPM U320 SCSI","HP Smart Array 6i","Server Balanced Processor Power and Performance","DPS-600PB B",1,575,Sep-2004,Oct-2005,3,"Hewlett-Packard Company","Hewlett-Packard Company",Mar-2009,Apr-2009,Dec-2010,http://www.spec.org/power_ssj2008/results/res2009q2/power_ssj2008-20090325-00140.html"<A HREF=""/power_ssj2008/results/res2009q2/power_ssj2008-20090325-00140.html"">HTML</A> <A HREF=""/power_ssj2008/results/res2009q2/power_ssj2008-20090325-00140.txt"">Text</A>"
power_ssj2008,1.1,"Hewlett-Packard Company","ProLiant DL380 G5 (2.66GHz, Intel Xeon L5430 processor)",1,--,"Single Node",734,306620,278606,247903,215426,185938,154251,124358,93322,62003,31061,253,245,236,227,218,209,201,193,185,178,170,1214,1135,1049,951,854,738,620,484,335,175,8,2,4,1,"Intel Xeon L5430",2666,"2.66GHz, 2x6 MB L2 shared, 1333 MHz system bus","1,2 chips","32 KB I + 32 KB D on chip per core","12 MB I+D on chip per chip, 6 MB shared / 2 cores",None,None,16.0,"Microsoft Windows Server 2003 x64 Enterprise Edition",R2,NTFS,"4 x 4096 GB","PC2-5300F CL5 LP; slots 1,3,5,7 populated",2,1,2,2,1000,"BEA Systems,Inc.","BEA JRockit(R) (build P27.5.0-5-97156-1.6.0_03-20080403-1524-windows-x86_64, compiled mode)",4,"Used ""start /AFFINITY"" ""0x3"",""0xc"",""0x30"",""0xc0"" CPU masks.",64,"-Xms3600m -Xmx3600m -Xns3100m -XXaggressive -XlargePages -XXthroughputCompaction -XXcallprofiling -XXlazyUnlocking -Xgc:genpar -XXgcthreads:2 -XXtlasize:min=4k,preferred=512k",3600,3600,"Single Supplier",Server,Line-powered,"1 x 36GB 10K RPM SAS","HP Smart Array P400","HP Dynamic Power Regulator enabled","HP part# 379124-001",1,1000,Jun-2008,Apr-2008,3,"Hewlett-Packard Company","Hewlett-Packard Company",Mar-2009,Apr-2009,Dec-2010,http://www.spec.org/power_ssj2008/results/res2009q2/power_ssj2008-20090325-00139.html"<A HREF=""/power_ssj2008/results/res2009q2/power_ssj2008-20090325-00139.html"">HTML</A> <A HREF=""/power_ssj2008/results/res2009q2/power_ssj2008-20090325-00139.txt"">Text</A>"
power_ssj2008,1.1,"Hewlett-Packard Company","ProLiant DL380 G5 (3.00GHz, Intel Xeon 5160 processor)",1,--,"Single Node",382,159151,145448,128930,111889,97074,80396,64855,47810,32947,16254,258,252,242,229,218,205,195,187,182,177,172,616,577,533,488,445,392,332,255,181,91.9,4,2,2,1,"Intel Xeon 5160",3000,"3.00GHz, 4 MB L2 shared, 1333 MHz system bus","1,2 chips","32 KB I + 32 KB D on chip per core","4 MB I+D on chip per chip",None,None,8.00,"Microsoft Windows Server 2003 x64 Enterprise Edition",R2,NTFS,"2 x 4096 GB","PC2-5300F CL5 LP; slots 1,3 populated",2,1,2,2,1000,"BEA Systems,Inc.","BEA JRockit(R) (build P27.5.0-5-97156-1.6.0_03-20080403-1524-windows-x86_64, compiled mode)",2,"Used ""start /AFFINITY"" ""0x3"",""0xc"" CPU masks.",64,"-Xms3500m -Xmx3500m -Xns3000m -XXaggressive -XlargePages -XXthroughputCompaction -XXcallprofiling -XXlazyUnlocking -Xgc:genpar -XXgcthreads:2 -XXtlasize:min=4k,preferred=512k",3500,3500,"Single Supplier",Server,Line-powered,"1 x 36GB 10K RPM SAS","HP Smart Array P400","HP Dynamic Power Regulator enabled","HP part# 379124-001",1,1000,May-2006,Apr-2008,3,"Hewlett-Packard Company","Hewlett-Packard Company",Mar-2009,Apr-2009,Dec-2010,http://www.spec.org/power_ssj2008/results/res2009q2/power_ssj2008-20090325-00138.html"<A HREF=""/power_ssj2008/results/res2009q2/power_ssj2008-20090325-00138.html"">HTML</A> <A HREF=""/power_ssj2008/results/res2009q2/power_ssj2008-20090325-00138.txt"">Text</A>"
power_ssj2008,1.2,"Hewlett-Packard Company","ProLiant DL380 G6",1,2U,"Single Node",2012,534763,483969,428697,373744,321617,269050,213803,160870,106339,53228,187,175,164,153,142,133,125,118,109,95.3,63.7,2859,2765,2618,2446,2273,2017,1705,1368,977,559,8,2,4,2,"Intel Xeon L5530",2400,"Quad-Core, 2.40 GHz, 8 MB L3 cache","1,2 chips","32 KB I + 32 KB D on chip per core","256 KB I+D on chip per core","8 MB I+D on chip per chip",None,8.00,"Microsoft Windows Server 2008 x64, Enterprise Edition",SP2,NTFS,"4 x 2048 MB","PC3-10600E CL9; 4 slots populated",2,1,2,2,1000,"IBM Corporation","IBM J9 VM (build 2.4, J2RE 1.6.0 IBM J9 2.4 Windows Server 2008 amd64-64 jvmwa64 60sr5-20090519_35743 (JIT enabled, AOT enabled)",4,"start /AFFINITY [0xf, 0xf0, 0xf00, 0xf000]",64,"-Xaggressive -Xcompressedrefs -Xgcpolicy:gencon -Xmn1100m -Xms1500m -Xmx1500m -XlockReservation -Xnoloa -XtlhPrefetch -Xlp",1500,1500,"Single Supplier",Server,Line-powered,"1 x 60 GB SSD 2.5"" SATA; HP part #572071-B21","HP Smart Array P410i","Balanced power enabled in OS","HP Part #503296-B21",1,460,Sep-2009,Jul-2009,3,"Hewlett-Packard Company","Hewlett-Packard Company",Sep-2009,Nov-2009,Jul-2010,http://www.spec.org/power_ssj2008/results/res2009q4/power_ssj2008-20090909-00197.html"<A HREF=""/power_ssj2008/results/res2009q4/power_ssj2008-20090909-00197.html"">HTML</A> <A HREF=""/power_ssj2008/results/res2009q4/power_ssj2008-20090909-00197.txt"">Text</A>"
power_ssj2008,1.1,"Hewlett-Packard Company","ProLiant DL380 G6 (2.26GHz, Intel Xeon L5520 processor)",1,--,"Single Node",0,439831,393612,349870,305949,261804,218789,174886,130657,86740,42949,170,158,147,135,127,120,112,105,98,87.8,66.3,2586,2492,2373,2268,2064,1830,1555,1241,885,489,8,2,4,2,"Intel Xeon L5520",2266,,"1,2 chips","32 KB I + 32 KB D on chip per core","256 KB I+D on chip per core","8 MB I+D on chip per chip",None,8.00,"Microsoft Windows Server 2008 x64 Enterprise Edition",SP1,NTFS,"4 x 2048 GB","4 x 2 GB PC3-10600E",2,1,2,1,1000,"Oracle Corporation","Oracle JRockit(R)6 P28.0.0 (build P28.0.0-14-111048-1.6.0_05-20090303-1104-windows-x86_64, compiled mode)",2,"Used ""start /AFFINITY"" ""0xFF,0xFF00"" CPU masks.",64,"-Xms3300m -Xmx3300m -Xns2900m -XXaggressive -XlargePages -XXthroughputCompaction -XXcallprofiling -XXlazyUnlocking -Xgc:genpar -XXgcthreads:8 -XXtlasize:min=12k,preferred=1024k",3300,3300,"Single Supplier",Server,Line-powered,"1 x 64 GB SSD 2.5"" SATA; HP part #461203-B21","On board SATA controller","Power Saver mode","HP part # 503296-B21",1,460,May-2009,May-2009,3,"Hewlett-Packard Company","Hewlett-Packard Company",Mar-2009,Apr-2009,Oct-2010,http://www.spec.org/power_ssj2008/results/res2009q2/power_ssj2008-20090325-00136.html"<A HREF=""/power_ssj2008/results/res2009q2/power_ssj2008-20090325-00136.html"">HTML</A> <A HREF=""/power_ssj2008/results/res2009q2/power_ssj2008-20090325-00136.txt"">Text</A>"
power_ssj2008,1.2,"Hewlett-Packard Company","ProLiant DL380 G6 (2.93 GHz, Intel Xeon X5670 processor)",1,2U,"Single Node",2780,902465,822600,732446,636159,545033,452736,363625,271682,182300,90807,249,230,208,190,173,159,148,137,125,111,68.1,3630,3582,3514,3349,3146,2846,2455,1987,1453,816,12,2,6,2,"Intel Xeon X5670",2933,"Six-Core, 2.93 GHz, 12 MB L3 cache","1,2 chips","32 KB I + 32 KB D on chip per core","256 KB I+D on chip per core","12 MB I+D on chip per chip",None,16.0,"Windows Server 2008, Enterprise Edition",R2,NTFS,"4 x 4096 MB","4GB 2Rx8 PC3-10600E; slots 3 and 6 populated on each processor",2,1,4,1,1000,"IBM Corporation","IBM J9 VM (build 2.4, J2RE 1.6.0 IBM J9 2.4 Windows Server 2008 amd64-64 jvmwa660sr5-20090519_35743 (JIT enabled, AOT enabled)",6,"Used ""start /AFFINITY [0xF, 0xF0, 0xF00, 0xF000, 0xF0000, 0xF00000]",64,"-Xaggressive -Xcompressedrefs -Xgcpolicy:gencon -Xmn1500m -Xms1875m -Xmx1875m -XlockReservation -Xnoloa -XtlhPrefetch -Xlp",1875,1875,"Single Supplier",Server,Line-powered,"1 x 60GB SSD 2.5"" SATA, HP part #:572071-B21","HP Smart Array P410i","Power saver enabled in OS","HP part #: 503296-B21",1,460,Jun-2010,Sep-2009,3,"Hewlett-Packard Company","Hewlett-Packard Company",Mar-2010,Apr-2010,Apr-2010,http://www.spec.org/power_ssj2008/results/res2010q2/power_ssj2008-20100406-00249.html"<A HREF=""/power_ssj2008/results/res2010q2/power_ssj2008-20100406-00249.html"">HTML</A> <A HREF=""/power_ssj2008/results/res2010q2/power_ssj2008-20100406-00249.txt"">Text</A>"
